12        XXX相互作用21          xx所        某洋南部  GASI-02-IND-STSsum            海测330120160721184009-0800  102   路人甲                   GPS探空仪 CF-06-A
22STC082  120160721184316 080009.25S 1040019.56E  6  568.101-9-9.99 23.782  946.532  88.001  11.032 341.801 
22STC082  120160721184317 080009.61S 1040019.67E  6  573.401-9-9.99 23.742  945.962  88.101  10.992 341.901 
22STC082  120160721184318 080009.97S 1040019.72E  6  579.001-9-9.99 23.702  945.372  88.201  10.962 342.001 
22STC082  120160721184319 080010.33S 1040019.80E  6  584.701-9-9.99 23.662  944.752  88.401  10.932 342.001 
22STC082  120160721184320 080010.69S 1040019.89E  6  590.401-9-9.99 23.612  944.142  88.701  10.892 342.101 
22STC082  120160721184321 080011.02S 1040020.02E  6  596.001-9-9.99 23.552  943.542  88.801  10.852 342.101 
22STC082  120160721184322 080011.41S 1040020.24E  6  601.501-9-9.99 23.502  942.952  88.801  10.832 342.001 
22STC082  120160721184323 080011.84S 1040020.43E  6  606.901-9-9.99 23.462  942.372  88.701  10.812 342.001 
22STC082  120160721184324 080012.35S 1040020.63E  6  612.401-9-9.99 23.442  941.782  88.501  10.822 341.901 
22STC082  120160721184325 080012.82S 1040020.76E  6  617.801-9-9.99 23.432  941.202  88.201  10.832 341.801 
22STC082  120160721184326 080013.25S 1040020.87E  6  623.201-9-9.99 23.422  940.632  87.901  10.852 341.701 
22STC082  120160721184327 080013.57S 1040020.93E  6  628.201-9-9.99 23.412  940.082  87.701  10.872 341.601 
22STC082  120160721184328 080013.83S 1040020.93E  6  633.101-9-9.99 23.402  939.562  87.701  10.882 341.501 
22STC082  120160721184329 080014.00S 1040020.96E  6  637.801-9-9.99 23.382  939.062  87.701  10.882 341.401 
22STC082  120160721184330 080014.18S 1040020.96E  6  642.501-9-9.99 23.342  938.562  87.901  10.872 341.301 
22STC082  120160721184331 080014.44S 1040020.98E  6  647.301-9-9.99 23.302  938.052  88.201  10.862 341.201 
22STC082  120160721184332 080014.76S 1040021.07E  6  652.201-9-9.99 23.242  937.532  88.801  10.852 341.201 
22STC082  120160721184333 080015.16S 1040021.20E  6  657.001-9-9.99 23.162  937.012  89.501  10.832 341.101 
22STC082  120160721184334 080015.55S 1040021.42E  6  662.001-9-9.99 23.072  936.482  90.201  10.792 341.101 
22STC082  120160721184335 080015.91S 1040021.67E  6  667.001-9-9.99 22.992  935.952  90.701  10.742 341.001 
22STC082  120160721184336 080016.24S 1040021.89E  6  672.001-9-9.99 22.912  935.422  91.101  10.692 340.901 
22STC082  120160721184337 080016.49S 1040022.03E  6  677.001-9-9.99 22.842  934.882  91.401  10.652 340.701 
22STC082  120160721184338 080016.81S 1040022.11E  6  681.901-9-9.99 22.792  934.352  91.701  10.612 340.501 
22STC082  120160721184339 080017.17S 1040022.16E  6  686.801-9-9.99 22.742  933.832  92.001  10.582 340.301 
22STC082  120160721184340 080017.50S 1040022.25E  6  691.801-9-9.99 22.692  933.312  92.301  10.552 340.101 
22STC082  120160721184341 080017.82S 1040022.33E  6  696.701-9-9.99 22.652  932.792  92.701  10.542 339.901 
22STC082  120160721184342 080018.07S 1040022.47E  6  701.701-9-9.99 22.602  932.252  93.001  10.532 339.601 
22STC082  120160721184343 080018.36S 1040022.58E  6  706.901-9-9.99 22.552  931.702  93.201  10.532 339.401 
22STC082  120160721184344 080018.65S 1040022.71E  6  712.301-9-9.99 22.502  931.132  93.401  10.542 339.001 
22STC082  120160721184345 080018.97S 1040022.93E  6  717.901-9-9.99 22.452  930.542  93.501  10.552 338.701 
22STC082  120160721184346 080019.37S 1040023.15E  6  723.501-9-9.99 22.402  929.932  93.601  10.572 338.201 
22STC082  120160721184347 080019.73S 1040023.37E  6  729.101-9-9.99 22.342  929.342  93.601  10.602 337.701 
22STC082  120160721184348 080020.09S 1040023.54E  6  734.501-9-9.99 22.302  928.772  93.601  10.652 337.201 
22STC082  120160721184349 080020.38S 1040023.65E  6  739.501-9-9.99 22.252  928.242  93.601  10.702 336.701 
22STC082  120160721184350 080020.63S 1040023.73E  6  744.301-9-9.99 22.212  927.732  93.501  10.772 336.201 
22STC082  120160721184351 080020.95S 1040023.73E  6  749.101-9-9.99 22.182  927.232  93.401  10.842 335.801 
22STC082  120160721184352 080021.28S 1040023.73E  6  753.901-9-9.99 22.152  926.722  93.401  10.902 335.501 
22STC082  120160721184353 080021.64S 1040023.79E  6  758.801-9-9.99 22.122  926.202  93.401  10.972 335.301 
22STC082  120160721184354 080022.00S 1040023.95E  6  764.001-9-9.99 22.092  925.652  93.501  11.032 335.001 
22STC082  120160721184355 080022.29S 1040024.11E  6  769.401-9-9.99 22.062  925.082  93.701  11.082 334.801 
22STC082  120160721184356 080022.57S 1040024.31E  6  774.901-9-9.99 22.022  924.492  93.801  11.122 334.601 
22STC082  120160721184357 080022.86S 1040024.47E  6  780.601-9-9.99 21.982  923.902  93.701  11.172 334.301 
22STC082  120160721184358 080023.18S 1040024.69E  6  786.101-9-9.99 21.932  923.312  93.501  11.212 334.101 
22STC082  120160721184359 080023.51S 1040024.91E  6  791.501-9-9.99 21.882  922.742  93.001  11.262 334.001 
22STC082  120160721184400 080023.83S 1040025.10E  6  796.701-9-9.99 21.852  922.192  93.301  11.322 333.801 
22STC082  120160721184401 080024.16S 1040025.21E  6  801.901-9-9.99 21.832  921.652  93.801  11.372 333.701 
22STC082  120160721184402 080024.48S 1040025.30E  6  807.001-9-9.99 21.822  921.112  94.301  11.412 333.701 
22STC082  120160721184403 080024.88S 1040025.41E  6  812.201-9-9.99 21.822  920.562  94.901  11.452 333.601 
22STC082  120160721184404 080025.20S 1040025.60E  6  817.401-9-9.99 21.792  920.012  95.501  11.482 333.501 
22STC082  120160721184405 080025.52S 1040025.87E  6  822.601-9-9.99 21.752  919.472  95.901  11.502 333.401 
22STC082  120160721184406 080025.78S 1040026.20E  6  827.601-9-9.99 21.672  918.942  96.001  11.522 333.301 
22STC082  120160721184407 080026.07S 1040026.56E  6  832.601-9-9.99 21.542  918.422  95.601  11.542 333.201 
